n,landlubber,0.0;
n,tsatske,-0.125;
a,vaporizable,0.0;
n,tetragrammaton,0.0;
n,dallier,0.0;
n,pulex,-0.125;
n,fluke,0.375;
v,boot,0.0;
n,stripping,0.0;
v,marvel,0.0;
a,asteroidal,0.0;
n,nanometre,0.0;
a,2,0.0;
n,transcendentalist,0.0;
n,febricity,0.0;
n,directive,0.125;
n,pureness,0.5;
n,mall,0.0;
a,twenty,0.0;
a,tessellated,-0.125;
a,gordian,-0.125;
n,jawan,0.0;
n,dressmaking,0.0;
n,brochure,0.0;
v,scranch,0.0;
a,appeasable,0.625;
n,nautilidae,0.0;
n,ohmage,0.0;
n,chronograph,0.125;
a,allotropic,0.375;
a,honest-to-god,0.5;
v,counter-drill,0.0;
a,chestnut-colored,0.0;
r,fundamentally,0.5;
a,sikh,0.0;
v,game,0.0;
a,nonspeaking,-0.5;
n,beneficence,1.375;
r,tropically,0.125;
a,uncooked,-0.125;
a,luteal,0.0;
n,protestantism,0.0;
n,commercialism,0.0;
a,contaminative,-0.25;
r,anticlockwise,0.0;
n,loti,0.0;
n,clegg,0.0;
n,coif,0.0;
n,disentanglement,0.0;
n,pearlite,0.0;
a,genic,0.0;
a,careless,-1.25;
a,obligate,0.0;
n,winder,0.0;
a,unsheared,-0.5;
n,bourgogne,0.0;
v,osculate,-0.625;
n,densification,0.0;
n,chigoe,0.0;
n,collaborationist,0.0;
r,foxily,0.25;
n,hoister,0.0;
n,oil,-0.125;
v,feel,0.25;
a,ambulatory,0.0;
a,hortatory,0.375;
v,saltate,0.0;
n,lowness,-2.125;
n,moustachio,0.0;
n,upstairs,0.0;
n,organicism,0.0;
n,stockbroker,0.0;
n,funnel,0.125;
v,crawl,0.0;
n,shari,0.0;
n,headache,0.25;
n,karakoram,0.125;
n,natta,0.0;
n,weigela,0.0;
n,millipede,0.0;
n,nudist,0.125;
a,cecal,0.0;
n,shiism,0.375;
v,stun,-0.25;
a,coldhearted,0.0;
n,consumption,0.0;
n,asystole,-0.625;
n,haemophile,-0.5;
n,airworthiness,0.0;
r,demoniacally,-0.125;
n,provender,0.0;
n,micromyx,0.0;
n,centrepiece,0.375;
v,abolish,0.0;
n,neuroma,0.0;
n,quatercentennial,0.0;
v,rear,0.0;
n,lepidochelys,0.0;
n,onondaga,0.0;
n,emplacement,0.125;
r,aristocratically,0.125;
n,halfpenny,0.0;
n,anapurna,0.25;
a,recovered,0.25;
a,prehistoric,-0.625;
n,arsonist,0.0;
n,draftsperson,0.0;
n,pleven,0.0;
a,injured,-0.625;
r,alone,0.0;
a,motiveless,-0.625;
n,klaxon,0.0;
n,ecuadoran,0.0;
r,inescapably,0.0;
n,empathy,-0.125;
n,sno-cat,0.375;
a,shaggy-haired,0.125;
n,cockade,0.0;
a,pinnatifid,0.125;
n,rask,0.0;
v,reave,0.0;
a,adenocarcinomatous,0.0;
v,scorn,-0.625;
a,trademarked,0.0;
n,spandau,0.0;
a,errorless,0.375;
r,gloomily,-0.125;
a,unequivocal,0.125;
n,k-lor,0.0;
r,mischievously,-0.5;
n,ward,0.0;
n,rant,0.25;
a,schematic,0.0;
v,tune,0.25;
n,mitochondrion,0.25;
n,nereus,0.0;
n,epanodos,0.0;
v,regroup,0.0;
n,oklahoma,0.0;
v,hive,0.0;
n,career,0.0;
v,decarboxylate,0.0;
n,socialization,0.375;
n,salinger,0.0;
n,spindleshanks,0.125;
n,sensibility,-0.75;
n,moosewood,0.0;
n,wall-paperer,0.0;
n,thaneship,-0.25;
n,bezant,0.0;
n,generalisation,0.0;
n,dumplings,0.0;
n,overgarment,0.0;
a,physiotherapeutic,0.0;
n,walkingstick,0.0;
n,cuspidation,0.125;
n,endogamy,0.0;
n,fistfight,-0.25;
n,republic,0.0;
n,hemophile,-0.5;
a,single-lane,0.0;
v,aphorize,0.0;
n,pholis,0.0;
v,chime,0.0;
a,holometabolous,0.25;
n,parer,0.0;
a,audile,0.0;
n,self-abnegation,0.125;
v,housebreak,0.0;
n,magnesium,0.0;
n,bonnet,0.0;
n,wampumpeag,0.0;
n,wordsworth,0.0;
a,mnemotechnic,0.0;
n,multinomial,0.0;
v,revolve,0.0;
n,auxesis,0.0;
n,cranium,0.0;
n,lamellibranchia,0.125;
a,tubal,0.0;
v,become,0.125;
v,devastate,0.125;
r,fatally,0.0;
a,chelicerate,0.0;
n,nympholepsy,-0.25;
v,coquette,0.0;
n,g-jo,0.0;
n,aboriginal,0.0;
n,hepatocarcinoma,-0.25;
n,shoofly,0.0;
n,bookmarker,0.0;
n,copout,-0.25;
n,hogfish,0.0;
v,rehearse,0.0;
n,cembalo,0.0;
a,imbalanced,-0.125;
n,lingcod,0.0;
n,crasher,-0.5;
a,decided,0.5;
a,unhardened,-0.625;
v,daunt,0.0;
n,abrogation,0.0;
a,ultranationalistic,0.375;
n,bengali,0.0;
n,talpidae,0.0;
a,accentual,0.0;
a,assistant,0.0;
a,another,-0.125;
n,mathematics,0.0;
n,backchat,-0.25;
n,billfish,0.0;
n,cyder,0.0;
n,densitometer,0.0;
n,fibber,0.0;
n,mineralogy,0.0;
n,coauthor,0.0;
n,apophasis,0.125;
r,abaxially,0.25;
n,oast,0.0;
a,faceted,0.0;
n,nullipara,-0.625;
a,cantabile,0.0;
v,overspecialise,0.0;
n,isospondyli,0.0;
n,testimony,0.5;
v,placate,0.875;
n,contusion,-0.625;
n,newspapering,0.0;
n,peppiness,0.25;
n,kasai,0.0;
n,isotope,0.0;
n,disaster,-0.875;
n,rescission,0.0;
v,skinny-dip,0.0;
a,short-beaked,0.0;
n,acclamation,0.625;
n,washington,0.0;
n,lapidation,-0.125;
n,sparganiaceae,0.0;
n,flaw,-0.375;
n,safety,0.125;
n,douala,0.0;
v,alter,-0.25;
v,colourise,0.0;
n,rubberneck,0.25;
v,gloss,0.0;
n,foursome,0.0;
n,grotesquery,0.375;
v,jut,0.0;
n,crinoidea,0.0;
n,moro,0.0;
n,flunk,0.0;
a,chinked,0.0;
v,dogmatise,0.0;
n,avant-garde,0.0;
a,ingrowing,-0.25;
n,flatcar,-0.5;
a,paradisal,0.25;
r,foursquare,0.25;
a,transatlantic,0.0;
n,green,0.0;
n,suckerfish,0.0;
n,present,0.0;
a,barebacked,-0.375;
a,interstellar,0.0;
n,gait,0.0;
n,impudence,0.125;
n,ramayana,0.0;
n,subclass,0.0;
a,undeceived,0.625;
n,buyback,0.0;
a,snowbound,0.0;
n,kine,0.0;
n,veneering,-0.125;
n,sess,0.0;
n,shortcoming,-0.25;
n,viva,0.0;
n,majesty,0.0;
a,accumulated,0.0;
v,pressurize,0.0;
n,immunization,0.0;
n,stringency,0.0;
n,pawnbroker,0.0;
n,mccormick,0.0;
n,wriggle,0.0;
a,pictural,0.0;
n,keratinization,0.0;
a,incorporated,-0.5;
n,adenocarcinoma,-0.125;
n,alpinia,0.0;
v,compass,0.0;
n,confucius,0.0;
n,grunge,-0.125;
n,aircraftman,0.0;
n,squatting,0.0;
a,squandered,-0.5;
n,ethelbert,0.0;
n,epipactis,0.0;
n,comradeship,0.11200000000000004;
a,diagrammatical,0.0;
a,riemannian,0.0;
v,assess,0.125;
n,hula-hoop,0.0;
n,japan,0.0;
n,windage,-0.25;
n,crapshooter,0.0;
v,withstand,-0.125;
n,chassis,0.0;
n,hijacking,0.0;
n,endlessness,0.0;
a,nettled,-0.625;
n,nicotiana,0.0;
n,helleri,0.0;
n,reply,0.0;
a,unassigned,-0.25;
n,unseen,0.375;
v,ventilate,0.0;
n,seamster,0.0;
n,propagator,-0.125;
n,self-condemnation,0.0;
n,bacteroid,0.0;
a,postmodern,0.0;
a,washable,0.625;
v,affront,-0.125;
a,goalless,-0.5;
v,she-bop,0.5;
n,airframe,0.0;
a,deferential,0.5;
n,stopcock,0.0;
n,lactogen,0.0;
r,naughtily,-0.5;
n,slickness,0.5;
a,emancipative,0.625;
n,haematopus,0.0;
n,winery,0.125;
a,dry,-1.0;
n,lh,0.0;
n,righteousness,0.625;
n,doohickey,0.0;
n,v-1,0.0;
a,maximizing,0.25;
n,lathee,0.0;
n,isoantibody,0.0;
a,spindle-shanked,0.5;
a,surficial,0.0;
n,yr,0.0;
n,slops,0.0;
n,solacement,-1.25;
a,indescribable,0.0;
r,individualistically,0.375;
v,wane,0.0;
a,overeager,0.125;
n,sabaoth,0.0;
n,belles-lettres,0.0;
n,grandee,0.5;
a,long-run,0.0;
a,octuple,0.0;
n,thelarche,0.0;
n,truant,-0.125;
n,light-mindedness,-0.5;
n,saucepot,0.0;
a,mottled,0.0;
a,unhallowed,-0.375;
n,spray,0.0;
r,whimsically,0.125;
n,cabana,0.0;
n,eulogist,0.0;
v,pub-crawl,0.0;
n,baroque,0.0;
n,chuvash,0.0;
v,value,0.5;
n,lexicographer,0.0;
a,doable,0.25;
n,ishtar,0.0;
n,vireo,0.0;
v,muddy,-0.875;
n,abaya,0.0;
n,corporal,0.0;
a,ardent,0.375;
r,heavenwards,0.0;
n,elocutionist,0.0;
n,haemoglobinuria,0.0;
n,beta-naphthol,0.0;
n,solver,0.0;
n,comfortableness,-0.125;
n,brahmaputra,0.0;
v,jade,0.25;
n,bolt-hole,0.0;
v,attire,0.0;
n,denim,0.0;
n,kibbutznik,0.0;
n,emmy,0.125;
n,multi-billionaire,0.0;
v,yellow,0.0;
a,sidesplitting,0.5;
v,occasion,0.0;
n,rededication,0.5;
n,clotting,0.0;
n,freighter,0.0;
r,randomly,0.375;
a,pastoral,0.125;
n,nasalisation,0.0;
n,arisaema,0.0;
n,fontanne,0.0;
n,oradexon,0.0;
n,calibration,0.125;
a,umbrella,0.0;
n,novation,0.0;
n,chunga,0.0;
n,kalapooia,0.0;
a,monthlong,0.0;
n,braunschweig,0.0;
n,zend,0.0;
v,flood,-0.5;
r,motionlessly,0.125;
a,tumble-down,-0.375;
a,archaic,-0.375;
n,horror,-0.875;
a,pedal,0.0;
n,qed,0.0;
n,ineffectualness,-0.125;
v,mosey,-0.125;
n,pterodactylus,0.0;
r,upwardly,0.0;
n,index,0.0;
a,ecuadorian,0.0;
r,deplorably,-0.875;
a,do-or-die,-0.125;
n,animation,1.0;
n,crupper,0.0;
n,growling,-0.375;
n,brainpower,0.25;
n,neuropil,0.0;
r,symmetrically,0.125;
a,agrologic,0.0;
a,heterogenous,-0.625;
a,leaning,0.0;
n,antimalarial,0.125;
n,soupfin,0.0;
r,transparently,0.125;
n,ctenocephalus,0.375;
n,longshoreman,0.0;
n,xxiv,0.0;
a,red-purple,0.0;
a,59,0.0;
n,albinism,-0.625;
n,sapphism,0.0;
r,quaintly,0.25;
n,sunburn,0.0;
a,hebridean,0.0;
n,sverdrup,0.0;
n,bailey,0.0;
a,acephalous,0.125;
a,viewless,-0.625;
v,steep,0.0;
n,lamium,0.0;
a,extraterritorial,0.0;
a,nauseous,-1.0;
n,crampfish,0.0;
n,tuscany,0.0;
n,gemini,0.0;
r,quizzically,0.125;
v,felicitate,0.0;
n,foxglove,0.0;
n,phytoplankton,0.0;
r,trimly,0.25;
a,imitation,-0.75;
n,pirana,0.0;
a,anencephalic,-0.5;
a,ill-fated,-0.625;
a,detonative,0.0;
n,shem,0.0;
a,nonresinous,-0.5;
n,barcelona,0.0;
a,superfluous,-1.125;
r,below,0.0;
n,fuddle,-0.125;
n,walkabout,0.0;
n,streptolysin,0.0;
n,envisioning,0.0;
n,lespedeza,0.0;
a,eulogistic,0.125;
a,endemic,0.25;
n,consistence,0.0;
a,meteorological,-0.125;
a,pendulous,0.0;
n,saxon,0.0;
n,nnw,0.0;
n,hurl,0.0;
a,silly,-1.75;
n,nonfiction,0.0;
a,second-best,0.25;
n,foam,0.0;
n,deliberation,0.125;
n,msb,0.0;
n,deneb,0.0;
a,pinnated,0.25;
n,maar,0.0;
v,stunt,0.0;
a,extensive,0.375;
n,stiffening,-0.125;
n,galbulidae,0.0;
v,plastinate,0.0;
n,templar,0.0;
a,poised,0.125;
n,malingerer,-0.25;
n,periodontitis,0.375;
n,drill,0.0;
n,enceliopsis,0.0;
n,blastocyst,0.0;
n,waterer,0.0;
a,nonsubjective,0.125;
n,incognizance,0.5;
a,anaclinal,0.0;
a,short-dated,0.25;
n,tachycardia,-0.125;
n,lacteal,0.0;
n,fullness,0.875;
n,platelet,0.0;
n,retinol,0.0;
a,mailed,-0.125;
n,androgen,0.0;
n,permissiveness,0.5;
v,evoke,0.375;
a,artesian,0.0;
v,clench,0.125;
a,pretended,0.0;
a,exsanguine,-0.5;
n,pachouli,0.0;
n,stater,0.0;
n,shareware,0.375;
n,sable,-0.125;
n,greeting,0.5;
n,nothosaur,0.125;
n,de-iodination,0.0;
a,foremost,0.625;
r,greedily,0.125;
a,anthropometrical,0.0;
a,multistoried,0.0;
n,itchiness,-0.25;
v,impute,0.0;
n,bayonne,0.0;
n,whitweek,0.0;
n,academia,0.0;
n,flashiness,0.0;
n,acousticophobia,0.0;
n,posthole,0.0;
v,clone,0.0;
n,paleoethnography,0.0;
a,unthawed,0.0;
n,samaritan,0.0;
v,disunify,-0.375;
n,hydnum,-0.125;
r,stubbornly,-0.125;
n,self-depreciation,-0.125;
a,exterritorial,0.0;
a,pronominal,0.0;
a,pomaded,0.125;
r,deliciously,0.125;
n,litigant,0.0;
r,tartly,0.125;
v,visa,0.0;
n,nose,0.375;
n,technician,0.0;
n,cuculus,0.0;
r,enquiringly,0.125;
n,earpiece,0.0;
v,countermarch,0.0;
a,pained,-0.25;
n,subtilin,0.0;
a,nonextensile,-0.125;
n,hasek,0.0;
n,latchet,0.0;
n,judgement,0.5;
n,ala,0.0;
n,rolf,0.0;
a,excogitative,0.25;
n,versailles,0.0;
n,cathouse,0.0;
n,symbolising,0.0;
n,seventy-eight,0.0;
v,salve,0.5;
r,downwards,-0.125;
n,schnabel,0.0;
a,exportable,0.75;
n,nihon,0.0;
n,clemens,0.0;
n,amaranthaceae,0.0;
a,narrow,0.0;
v,cyclostyle,0.0;
v,impel,0.0;
a,cordless,-0.625;
n,labetalol,0.0;
n,humerus,0.0;
n,syncytium,0.0;
a,shallow,-0.375;
n,lockman,0.0;
n,sustainer,0.0;
n,rosales,0.0;
r,touchingly,0.375;
n,bibliopolist,0.0;
n,pavan,0.0;
n,lasiocampid,0.0;
n,pseudococcus,-0.125;
n,dreariness,0.125;
v,strangle,0.0;
n,parkersburg,0.0;
a,distinctive,0.0;
n,ashtray,0.0;
r,bitter,-0.375;
n,aardwolf,0.0;
v,cluck,0.0;
a,paroxysmal,0.0;
n,eudyptes,0.0;
n,saskatchewan,0.0;
n,singaporean,0.0;
n,wilkes,0.0;
n,lawn,0.0;
n,neopolitan,0.0;
n,blowtorch,0.0;
n,loch,0.0;
r,lispingly,0.0;
a,condemning,-0.75;
n,kalpac,0.0;
n,symbolization,0.0;
n,amphipod,0.375;
n,enlightened,0.0;
v,encounter,-0.25;
n,allometry,0.0;
a,unredeemable,-0.75;
n,hencoop,0.0;
n,anadiplosis,0.0;
a,metamorphic,0.25;
n,hematoidin,0.0;
n,flurry,0.0;
n,aculea,0.0;
n,anointment,0.0;
n,electrification,0.0;
n,mariachi,0.0;
n,lynx,0.0;
n,consideration,1.25;
n,epicondyle,0.0;
n,expectedness,-0.125;
v,trend,0.0;
n,serration,0.125;
n,polypedatidae,0.0;
n,notturno,0.0;
r,contumaciously,0.125;
n,hypostatization,0.0;
n,setophaga,0.0;
n,wold,0.0;
n,bunche,0.0;
n,kashag,0.0;
n,soar,0.0;
n,micropogonias,0.0;
a,mind-altering,-0.375;
n,cognac,0.5;
a,twoscore,0.0;
n,sandpit,0.0;
n,sackful,0.0;
n,farrago,0.0;
n,kimberlite,0.0;
n,mahayana,0.0;
n,asdic,0.0;
n,zill,0.0;
n,alternation,0.0;
n,ununpentium,0.0;
n,metro,0.0;
a,depressing,-0.5;
n,jacobite,0.0;
n,humdinger,0.625;
a,buff-colored,0.0;
n,exogamy,0.0;
n,indication,0.125;
a,scots,0.0;
a,ambiversive,-0.25;
a,perineal,0.0;
n,bombyliidae,-0.25;
v,reduplicate,0.0;
r,pitifully,0.0;
n,englishwoman,0.0;
n,sansevieria,0.0;
n,polyodon,0.0;
n,squealer,-0.25;
n,sewage,0.0;
n,agamogenesis,-0.375;
n,straitjacket,-0.5;
n,relistening,0.0;
n,zygoma,0.0;
n,wormseed,0.125;
r,jokingly,-0.125;
n,confiscation,0.0;
n,gelechiidae,0.125;
n,boccaccio,0.0;
a,uncommercial,-0.75;
a,resolvable,0.25;
n,wastebasket,0.0;
n,gringo,0.0;
n,coralbells,0.0;
a,uncurving,0.0;
n,testatrix,0.0;
v,catalyse,0.0;
n,crus,0.0;
n,diamagnetism,0.0;
n,mesocricetus,0.0;
v,tug,-0.75;
v,twang,-0.75;
a,xx,0.0;
a,nonpersonal,-0.125;
n,haulage,0.0;
n,riyadh,0.0;
a,unidentifiable,-0.5;
v,constellate,-0.125;
n,antilocapra,0.0;
a,unexplorative,-0.125;
n,leyden,0.0;
n,colubridae,0.0;
n,sciaenid,0.0;
n,warhol,0.0;
a,sprawly,0.0;
n,peptide,0.0;
n,vitality,1.25;
a,hundredth,0.0;
a,preservable,0.5;
n,piss-up,-0.125;
n,phratry,0.0;
n,shoot-down,0.0;
n,pertinence,0.25;
a,discoid,0.25;
v,backpedal,-0.125;
n,opportunist,0.0;
a,macroscopic,0.0;
n,mediterranean,0.0;
v,mesh,0.125;
n,cypre,0.0;
r,latterly,0.0;
a,encouraged,0.375;
a,barbarian,0.25;
n,batting,0.0;
n,millilitre,0.0;
n,lough,0.0;
n,haggler,-0.25;
a,figurative,0.0;
n,rope-a-dope,0.0;
n,gomphotherium,-0.125;
n,generosity,0.5;
n,quibbler,-0.75;
n,interlaken,0.0;
v,bread,0.0;
n,sweetpea,0.0;
n,nearness,0.0;
n,norm,0.0;
n,imbiber,0.0;
n,lending,0.0;
a,reclaimable,0.625;
v,stand,-0.75;
n,state,0.0;
n,choc,0.0;
n,cipher,0.0;
n,twaddle,0.0;
n,malposition,-0.5;
n,escort,-0.25;
n,gusto,0.75;
r,otherwise,0.625;
n,burping,0.0;
v,clank,0.0;
n,amphibole,0.0;
n,peen,0.0;
a,alcalescent,-0.25;
n,twist,-0.25;
n,nightshirt,0.0;
n,ringtail,-0.25;
a,dated,-0.375;
n,ophthalmoscope,0.0;
n,otology,0.0;
n,carabiner,0.0;
r,'tween,0.0;
n,symposiast,0.0;
n,egyptian,0.0;
a,seared,0.0;
n,megrim,0.0;
n,conferrer,0.0;
a,noncyclical,-0.125;
n,hearthstone,0.0;
n,withholding,0.0;
n,haplosporidian,-0.125;
n,box,0.375;
n,flintlock,0.0;
n,andricus,0.0;
n,faithlessness,-0.125;
n,kore,0.0;
a,nonassociative,-0.125;
n,phalaropidae,0.375;
r,ably,0.375;
n,pythoness,0.125;
v,thump,0.125;
n,thyrotoxicosis,-0.25;
a,aesthetic,1.5;
n,velvet,0.0;
n,chenille,0.0;
a,flaring,0.0;
v,spell,0.0;
v,meddle,0.0;
n,terylene,0.0;
r,confusingly,0.125;
a,rudimentary,-0.75;
a,taxpaying,-0.5;
n,churchgoer,0.0;
a,short-bodied,0.0;
n,brazier,0.0;
n,chetah,0.0;
r,annually,-0.25;
a,deep,0.25;
n,brodiaea,0.125;
a,gap-toothed,-0.125;
n,laryngismus,0.0;
a,perpetual,0.25;
n,reharmonization,0.0;
n,fthm,0.0;
n,uracil,0.0;
a,all-fired,0.0;
n,cistaceae,0.0;
n,rynchops,0.0;
n,yuman,0.0;
n,edd,0.125;
n,richards,0.0;
v,fry,-0.625;
n,oujda,0.0;
n,pallette,0.0;
a,gestural,0.0;
v,forego,-0.75;
n,federalisation,0.0;
v,overboil,-0.25;
n,spewer,0.0;
n,choroid,0.5;
a,tail-shaped,0.0;
n,council,0.0;
n,ratio,0.0;
n,discard,-0.375;
n,cystoplegia,-0.375;
a,catoptric,0.0;
n,eck,0.0;
n,tokio,0.0;
n,carpus,0.0;
a,liveable,0.625;
n,taxonomy,0.0;
a,nephrotoxic,-0.5;
n,pillager,0.0;
n,curvaceousness,0.375;
n,oakland,0.0;
a,glib,-0.125;
n,raffia,0.0;
n,flindosy,-0.125;
a,subocean,0.0;
n,moscow,0.0;
r,faster,0.0;
a,backswept,0.0;
a,strong-smelling,0.25;
v,smoke,0.0;
n,exciseman,0.0;
a,bodacious,0.25;
n,pellagra,-0.75;
n,filly,0.0;
n,alcea,0.0;
a,duckbill,-0.125;
n,invalidator,0.0;
n,urey,0.0;
n,incarceration,0.0;
n,grasp,0.75;
n,phoronid,0.0;
a,curtal,-0.5;
n,shirttail,0.0;
a,progressive,1.0;
n,ringlet,0.0;
v,quibble,-0.125;
a,ephesian,0.0;
v,comfit,0.0;
v,disgust,-0.625;
n,pleading,0.0;
v,pal,0.0;
n,windbreak,0.0;
a,cardiac,0.0;
n,guardianship,0.0;
n,illusion,-0.375;
v,consolidate,0.0;
n,zone,0.0;
n,oosphere,-0.125;
n,opsin,0.0;
v,bulldoze,0.0;
n,nucifraga,0.0;
n,empress,0.0;
a,panoramic,0.0;
n,cowcatcher,0.0;
n,dolphinfish,0.0;
n,referee,0.0;
a,apoplectiform,-0.125;
a,75,0.0;
n,initialization,0.0;
n,sideroblast,-0.125;
n,romanesque,0.0;
a,bouldery,-0.125;
n,mastership,0.0;
n,engram,0.0;
a,armed,0.0;
a,transformable,0.0;
a,irremediable,-0.625;
n,fixity,-0.375;
a,racking,-0.625;
a,rabbit-sized,0.125;
n,firebreak,0.0;
a,pyroelectrical,0.0;
n,cesspit,0.0;
n,hamlet,-0.625;
n,radiophone,0.0;
r,luxuriously,0.375;
n,equine,0.0;
n,immaculateness,0.125;
n,popularism,0.0;
n,gingerol,0.0;
n,fallibility,0.0;
a,unmotorised,0.0;
n,plethora,0.0;
n,cinema,0.0;
a,iatrogenic,0.0;
n,lawgiver,0.0;
n,paleogeology,0.0;
v,aim,0.125;
n,poitier,0.0;
a,nonobjective,0.0;
n,alupent,0.0;
n,winemaker,0.0;
r,first,0.0;
n,waw,0.0;
n,lapin,0.0;
n,florentine,0.0;
a,gelded,0.0;
n,sergeant,0.375;
v,collude,0.0;
a,variant,-0.75;
n,camponotus,0.0;
n,absurdness,0.0;
n,aspersorium,0.0;
n,scrumpy,0.0;
v,devote,0.125;
n,muffler,0.0;
n,eustoma,0.0;
n,rockies,0.0;
n,stepdaughter,0.0;
v,monetise,0.0;
v,burr,0.0;
v,defalcate,0.0;
a,freestanding,-0.5;
n,georgette,0.0;
n,wax-chandler,0.0;
n,snakewood,0.0;
n,twinkling,0.0;
n,xiphiidae,0.0;
v,thumbtack,0.0;
v,involve,0.125;
v,luxate,0.0;
v,infuriate,0.0;
n,audile,0.0;
n,bertholletia,0.0;
r,cap-a-pie,0.0;
v,pattern,0.0;
n,bosnia,0.0;
a,inebriated,0.0;
v,intersect,0.0;
a,all-devouring,-0.125;
v,personate,-0.5;
n,worm,-0.25;
n,morgue,0.0;
n,stevedore,0.0;
n,funk,0.0;
n,actomyosin,0.0;
n,seagrass,0.0;
v,geld,0.0;
v,flower,0.0;
n,hao,0.0;
a,hominal,0.125;
v,scratch,-0.25;
n,alert,-0.125;
v,homestead,0.0;
a,single-minded,0.0;
a,eidetic,0.0;
n,bose,0.0;
n,exudation,0.0;
n,margarin,-0.375;
a,concrete,0.375;
n,derma,0.0;
n,versatility,0.375;
n,rhytidoplasty,0.0;
a,acrogenous,0.0;
a,rhomboid,0.0;
n,tachometer,0.0;
a,aristotelean,0.0;
n,bouvines,0.0;
a,virtuous,1.125;
n,parallelopipedon,0.0;
n,cut-and-thrust,0.0;
n,dasheen,0.0;
v,sedate,0.25;
a,well-read,0.625;
n,oxytropis,0.0;
n,puzzle,0.5;
a,babylonian,0.0;
v,grunt-hoot,0.0;
n,goshawk,0.0;
n,sparaxis,0.0;
n,showroom,0.0;
n,megabyte,0.0;
n,shortia,0.0;
a,purple-green,0.0;
n,sestet,0.125;
n,bercy,0.0;
n,scantling,0.0;
v,troop,0.0;
n,deli,0.0;
n,claimant,0.375;
n,soap-rock,0.0;
n,jove,0.0;
n,rhamnus,0.0;
n,pigweed,0.0;
v,rebury,0.0;
n,comparative,0.0;
n,tamarillo,0.0;
n,swearing,-0.375;
a,steadied,0.125;
a,sounding,-0.125;
a,obsessive-compulsive,0.125;
r,unqualifiedly,-0.25;
n,shepard,0.0;
n,fascia,0.0;
a,syphilitic,0.0;
n,tango,0.0;
r,secondhand,0.0;
n,fumaria,0.0;
n,santa,0.25;
a,filarial,0.375;
n,amelia,-0.5;
n,wireworm,0.0;
v,plod,0.0;
n,shellbark,0.0;
n,omani,0.0;
n,encephalitis,-0.75;
n,furnivall,0.0;
n,prima,0.0;
n,frs,0.0;
n,chanty,0.0;
v,sidle,0.125;
a,disdainful,-0.25;
a,pink-lavender,-0.5;
v,wive,0.0;
r,pessimistically,0.125;
a,despicable,-0.5;
n,quinidine,0.0;
n,frangibility,-0.625;
n,sauceboat,0.0;
n,kaochlor,0.0;
n,ozena,-0.75;
n,honeysucker,0.0;
n,wallpaperer,0.0;
n,pteridophyte,0.0;
v,gnash,0.0;
n,cross-index,0.0;
n,gossiping,0.0;
n,laffer,0.0;
n,needlebush,0.0;
n,naughtiness,0.0;
a,partizan,0.0;
a,copulatory,0.0;
n,ironware,0.0;
n,resume,0.0;
n,tesseract,0.0;
n,hotplate,0.0;
v,jolly,-0.375;
n,chloramine,0.0;
v,evolve,0.25;
r,unwantedly,-0.25;
n,tenth,0.0;
n,incompatibility,-0.875;
n,brunnhilde,-0.25;
n,sahara,0.0;
n,parophrys,0.0;
n,ankyloglossia,0.0;
n,longbow,0.0;
n,groenlandia,0.0;
n,spellbinder,0.0;
n,reductant,0.25;
n,pulmonata,0.0;
n,message,0.0;
n,cortland,0.0;
a,eleven-sided,0.0;
a,bionomical,0.0;
a,pediatric,0.0;
n,contemplative,0.0;
n,rimski-korsakov,0.0;
n,chequebook,0.0;
n,ding,0.0;
a,pudendal,0.0;
n,premier,0.0;
n,pitcherful,0.0;
n,investigator,1.0;
n,censer,0.0;
n,handbasket,0.0;
n,oder,0.0;
v,spay,0.0;
n,mrd,0.125;
n,azerbaijani,0.0;
a,slap-up,0.875;
a,mannered,-0.375;
n,gentrification,0.0;
n,transport,0.125;
a,russian-speaking,0.0;
a,miraculous,0.875;
n,echoencephalogram,0.0;
n,boulevard,0.0;
n,pauper,-0.25;
n,lebanese,0.0;
v,yawp,-0.125;
n,sumac,0.0;
a,underhung,0.0;
a,radical,0.375;
n,scolytus,0.0;
a,loamy,0.0;
n,vivisectionist,0.0;
n,tragedienne,0.0;
n,proust,0.0;
n,volvocales,0.0;
n,phalaenopsis,0.0;
a,labile,-0.125;
n,washingtonian,0.0;
a,professorial,0.0;
v,multiply,0.0;
n,homel,0.0;
n,humorist,0.0;
n,rowan,0.0;
n,disenchantment,-0.125;
n,paramagnetism,0.0;
n,syncategorem,-0.25;
r,lengthwise,0.0;
n,diluent,0.0;
n,krill,0.0;
v,upset,-0.5;
n,pandemonium,-0.25;
n,lyreflower,0.0;
n,trasimeno,0.0;
n,card-house,0.0;
n,trustfulness,0.625;
a,skeptical,0.0;
a,hapless,-0.75;
a,battlemented,0.125;
a,windburnt,-0.75;
n,bmdo,0.0;
n,carte,0.0;
a,brag,0.875;
v,spin-dry,0.0;
n,destruction,0.0;
n,conceptualism,0.0;
a,eleven,0.0;
a,offenseless,-0.625;
a,achromous,0.0;
n,stippler,0.0;
v,vitaminise,0.0;
n,shortness,0.25;
n,ctenophore,-0.25;
n,kachina,0.5;
r,professedly,-0.125;
n,odontophorus,0.0;
n,smile,0.125;
n,sarin,0.0;
a,staccato,0.125;
v,poke,0.0;
n,hesitator,0.25;
a,antithetical,0.375;
n,careerist,0.0;
